DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2016-Q1,307328,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2016-Q2,307274,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2016-Q3,308454,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2016-Q4,308729,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2017-Q1,310154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2017-Q2,310500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2017-Q3,311290,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2017-Q4,311099,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2018-Q1,312577,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2018-Q2,312881,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2018-Q3,314302,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2018-Q4,314828,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2019-Q1,316590,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2019-Q2,316746,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2019-Q3,317702,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2019-Q4,317511,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2020-Q1,318991,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2020-Q2,318822,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2020-Q3,319151,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2020-Q4,319818,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2021-Q1,320569,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2021-Q2,321227,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,3: Queensland,Q: Quarterly,2021-Q3,323417,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2013-Q4,21289,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2014-Q1,21265,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2014-Q2,21270,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2014-Q3,21298,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2014-Q4,21359,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2015-Q1,21500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2015-Q2,21583,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2015-Q3,21738,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2015-Q4,21883,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2016-Q1,22036,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2016-Q2,22170,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2016-Q3,22370,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2016-Q4,22622,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2017-Q1,22839,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2017-Q2,23012,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2017-Q3,23207,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2017-Q4,23435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2018-Q1,23709,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2018-Q2,23942,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2018-Q3,24185,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2018-Q4,24431,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2019-Q1,24625,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2019-Q2,24875,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2019-Q3,25156,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2019-Q4,25463,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2020-Q1,25759,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2020-Q2,26005,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2020-Q3,26119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2020-Q4,26315,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2021-Q1,26477,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2021-Q2,26595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A10: 10-14,8: Australian Capital Territory,Q: Quarterly,2021-Q3,26619,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2013-Q4,1403474,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q1,1410517,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q2,1417422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q3,1424318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2014-Q4,1431505,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q1,1438558,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q2,1445632,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q3,1452761,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2015-Q4,1460347,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q1,1468045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q2,1475915,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q3,1483650,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2016-Q4,1491550,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q1,1499020,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q2,1506432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q3,1512379,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2017-Q4,1517652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q1,1523430,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q2,1529435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q3,1533748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2018-Q4,1538415,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q1,1542790,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q2,1548138,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q3,1550863,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2019-Q4,1555144,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2020-Q1,1557406,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2020-Q2,1556399,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2020-Q3,1552126,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2020-Q4,1547695,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2021-Q1,1542765,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2021-Q2,1538809,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,AUS: Australia,Q: Quarterly,2021-Q3,1533496,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2013-Q4,1661563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q1,1663077,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q2,1663547,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q3,1661273,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2014-Q4,1659316,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q1,1657665,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q2,1655210,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q3,1647553,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2015-Q4,1640264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q1,1633576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q2,1626776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q3,1620993,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2016-Q4,1615280,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q1,1609993,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q2,1604013,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q3,1602030,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2017-Q4,1599032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q1,1596832,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q2,1594055,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q3,1594812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2018-Q4,1595612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q1,1596470,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q2,1596214,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q3,1602417,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2019-Q4,1609349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2020-Q1,1616117,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2020-Q2,1619871,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2020-Q3,1626255,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2020-Q4,1633741,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2021-Q1,1641748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2021-Q2,1650113,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A40: 40-44,AUS: Australia,Q: Quarterly,2021-Q3,1660085,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2013-Q4,24103,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2014-Q1,24211,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2014-Q2,24287,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2014-Q3,24243,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2014-Q4,24146,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2015-Q1,24206,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2015-Q2,24567,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2015-Q3,24404,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2015-Q4,24217,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2016-Q1,24199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2016-Q2,24367,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2016-Q3,24432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2016-Q4,24343,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2017-Q1,24250,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2017-Q2,24377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2017-Q3,24201,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2017-Q4,23900,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2018-Q1,23658,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2018-Q2,23582,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2018-Q3,23493,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2018-Q4,23261,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2019-Q1,23127,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2019-Q2,23062,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2019-Q3,22827,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2019-Q4,22521,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2020-Q1,22293,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2020-Q2,22050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2020-Q3,21723,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2020-Q4,21332,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2021-Q1,21006,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2021-Q2,20744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,7: Northern Territory,Q: Quarterly,2021-Q3,20700,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2013-Q4,454768,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2014-Q1,456834,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2014-Q2,458789,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2014-Q3,460860,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2014-Q4,463059,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2015-Q1,465038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2015-Q2,466999,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2015-Q3,469226,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2015-Q4,471512,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2016-Q1,473762,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2016-Q2,476044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A55: 55-59,1: New South Wales,Q: Quarterly,2016-Q3,478430,PSNS: Persons,,
